state,country,lat,long,date,cases,new_cases
,Brazil,-14.235,-51.9253,2021-04-25,14348961,33641
,Brazil,-14.235,-51.9253,2021-04-26,14381359,32398
,Brazil,-14.235,-51.9253,2021-04-27,14457203,75844
,Brazil,-14.235,-51.9253,2021-04-28,14534482,77279
,Brazil,-14.235,-51.9253,2021-04-29,14603096,68614
,Brazil,-14.235,-51.9253,2021-04-30,14675104,72008
,Brazil,-14.235,-51.9253,2021-05-01,14733396,58292
,Brazil,-14.235,-51.9253,2021-05-02,14762684,29288
,Brazil,-14.235,-51.9253,2021-05-03,14801673,38989
,Brazil,-14.235,-51.9253,2021-05-04,14871208,69535
,Brazil,-14.235,-51.9253,2021-05-05,14947580,76372
,Brazil,-14.235,-51.9253,2021-05-06,15019870,72290
,Brazil,-14.235,-51.9253,2021-05-07,15096714,76844
,Brazil,-14.235,-51.9253,2021-05-08,15158475,61761
,Brazil,-14.235,-51.9253,2021-05-09,15191195,32720
,Brazil,-14.235,-51.9253,2021-05-10,15227496,36301
,Brazil,-14.235,-51.9253,2021-05-11,15297602,70106
,Brazil,-14.235,-51.9253,2021-05-12,15373850,76248
,Brazil,-14.235,-51.9253,2021-05-13,15453880,80030
,Brazil,-14.235,-51.9253,2021-05-14,15531794,77914
,Brazil,-14.235,-51.9253,2021-05-15,15599145,67351
,Brazil,-14.235,-51.9253,2021-05-16,15636709,37564
,Brazil,-14.235,-51.9253,2021-05-17,15672307,35598
,Brazil,-14.235,-51.9253,2021-05-18,15747112,74805
,Brazil,-14.235,-51.9253,2021-05-19,15827375,80263
,Brazil,-14.235,-51.9253,2021-05-20,15910762,83387
,Brazil,-14.235,-51.9253,2021-05-21,15987393,76631
,Brazil,-14.235,-51.9253,2021-05-22,16055289,67896
,Brazil,-14.235,-51.9253,2021-05-23,16093784,38495
,Brazil,-14.235,-51.9253,2021-05-24,16131264,37480
,Brazil,-14.235,-51.9253,2021-05-25,16205305,74041
,Brazil,-14.235,-51.9253,2021-05-26,16285550,80245
,Brazil,-14.235,-51.9253,2021-05-27,16350081,64531
,Brazil,-14.235,-51.9253,2021-05-28,16403969,53888
,Brazil,-14.235,-51.9253,2021-05-29,16479832,75863
,Brazil,-14.235,-51.9253,2021-05-30,16521281,41449
,Brazil,-14.235,-51.9253,2021-05-31,16557888,36607
,Brazil,-14.235,-51.9253,2021-06-01,16636801,78913
,Brazil,-14.235,-51.9253,2021-06-02,16733079,96278
,Brazil,-14.235,-51.9253,2021-06-03,16809146,76067
,Brazil,-14.235,-51.9253,2021-06-04,16852317,43171
,Brazil,-14.235,-51.9253,2021-06-05,16913984,61667
,Brazil,-14.235,-51.9253,2021-06-06,16954327,40343
,Brazil,-14.235,-51.9253,2021-06-07,16994043,39716
,Brazil,-14.235,-51.9253,2021-06-08,17049756,55713
,Brazil,-14.235,-51.9253,2021-06-09,17134623,84867
,Brazil,-14.235,-51.9253,2021-06-10,17225867,91244
,Brazil,-14.235,-51.9253,2021-06-11,17312179,86312
,Brazil,-14.235,-51.9253,2021-06-12,17385952,73773
,Brazil,-14.235,-51.9253,2021-06-13,17422936,36984
,Brazil,-14.235,-51.9253,2021-06-14,17465628,42692
,Brazil,-14.235,-51.9253,2021-06-15,17552769,87141
,Brazil,-14.235,-51.9253,2021-06-16,17639297,86528
,Brazil,-14.235,-51.9253,2021-06-17,17715789,76492
,Brazil,-14.235,-51.9253,2021-06-18,17811233,95444
,Brazil,-14.235,-51.9253,2021-06-19,17889167,77934
,Brazil,-14.235,-51.9253,2021-06-20,17933754,44587
,Brazil,-14.235,-51.9253,2021-06-21,17979164,45410
,Brazil,-14.235,-51.9253,2021-06-22,18103412,124248
,Brazil,-14.235,-51.9253,2021-06-23,18180808,77396
,Brazil,-14.235,-51.9253,2021-06-24,18257432,76624
,Brazil,-14.235,-51.9253,2021-06-25,18332493,75061
,Brazil,-14.235,-51.9253,2021-06-26,18393158,60665
,Brazil,-14.235,-51.9253,2021-06-27,18425138,31980
,Brazil,-14.235,-51.9253,2021-06-28,18457197,32059
,Brazil,-14.235,-51.9253,2021-06-29,18523153,65956
,Brazil,-14.235,-51.9253,2021-06-30,18570296,47143
,Brazil,-14.235,-51.9253,2021-07-01,18631426,61130
,Brazil,-14.235,-51.9253,2021-07-02,18694998,63572
,Brazil,-14.235,-51.9253,2021-07-03,18748731,53733
,Brazil,-14.235,-51.9253,2021-07-04,18774193,25462
,Brazil,-14.235,-51.9253,2021-07-05,18802128,27935
,Brazil,-14.235,-51.9253,2021-07-06,18863811,61683
,Brazil,-14.235,-51.9253,2021-07-07,18917978,54167
,Brazil,-14.235,-51.9253,2021-07-08,18972125,54147
,Brazil,-14.235,-51.9253,2021-07-09,19030577,58452
,Brazil,-14.235,-51.9253,2021-07-10,19074698,44121
,Brazil,-14.235,-51.9253,2021-07-11,19093845,19147
,Brazil,-14.235,-51.9253,2021-07-12,19113078,19233
,Brazil,-14.235,-51.9253,2021-07-13,19161644,48566
,Brazil,-14.235,-51.9253,2021-07-14,19217741,56097
,Brazil,-14.235,-51.9253,2021-07-15,19272139,54398
,Brazil,-14.235,-51.9253,2021-07-16,19315054,42915
,Brazil,-14.235,-51.9253,2021-07-17,19364084,49030
,Brazil,-14.235,-51.9253,2021-07-18,19380831,16747
,Brazil,-14.235,-51.9253,2021-07-19,19397587,16756
,Brazil,-14.235,-51.9253,2021-07-20,19428736,31149
,Brazil,-14.235,-51.9253,2021-07-21,19484572,55836
,Brazil,-14.235,-51.9253,2021-07-22,19533253,48681
,Brazil,-14.235,-51.9253,2021-07-23,19640373,107120
,Brazil,-14.235,-51.9253,2021-07-24,19675021,34648
,Brazil,-14.235,-51.9253,2021-07-25,19693277,18256
,Brazil,-14.235,-51.9253,2021-07-26,19714719,21442
,Brazil,-14.235,-51.9253,2021-07-27,19758310,43591
,Brazil,-14.235,-51.9253,2021-07-28,19805359,47049
,Brazil,-14.235,-51.9253,2021-07-29,19846680,41321
,Brazil,-14.235,-51.9253,2021-07-30,19887058,40378
,Brazil,-14.235,-51.9253,2021-07-31,19922146,35088
,Brazil,-14.235,-51.9253,2021-08-01,19942499,20353
,Brazil,-14.235,-51.9253,2021-08-02,19961374,18875
,Brazil,-14.235,-51.9253,2021-08-03,19993870,32496
,Brazil,-14.235,-51.9253,2021-08-04,20034407,40537
,Brazil,-14.235,-51.9253,2021-08-05,20073891,39484
,Brazil,-14.235,-51.9253,2021-08-06,20116562,42671
,Brazil,-14.235,-51.9253,2021-08-07,20156095,39533
,Brazil,-14.235,-51.9253,2021-08-08,20169989,13894
,Brazil,-14.235,-51.9253,2021-08-09,20185531,15542
,Brazil,-14.235,-51.9253,2021-08-10,20220993,35462
,Brazil,-14.235,-51.9253,2021-08-11,20256436,35443
,Brazil,-14.235,-51.9253,2021-08-12,20292294,35858
,Brazil,-14.235,-51.9253,2021-08-13,20325289,32995
,Brazil,-14.235,-51.9253,2021-08-14,20354591,29302
,Brazil,-14.235,-51.9253,2021-08-15,20368358,13767
,Brazil,-14.235,-51.9253,2021-08-16,20386548,18190
,Brazil,-14.235,-51.9253,2021-08-17,20425554,39006
,Brazil,-14.235,-51.9253,2021-08-18,20465725,40171
,Brazil,-14.235,-51.9253,2021-08-19,20501738,36013
,Brazil,-14.235,-51.9253,2021-08-20,20535951,34213
,Brazil,-14.235,-51.9253,2021-08-21,20561273,25322
,Brazil,-14.235,-51.9253,2021-08-22,20575218,13945
,Brazil,-14.235,-51.9253,2021-08-23,20590872,15654
,Brazil,-14.235,-51.9253,2021-08-24,20622681,31809
,Brazil,-14.235,-51.9253,2021-08-25,20652660,29979
,Brazil,-14.235,-51.9253,2021-08-26,20683583,30923
,Brazil,-14.235,-51.9253,2021-08-27,20711339,27756
,Brazil,-14.235,-51.9253,2021-08-28,20734286,22947
,Brazil,-14.235,-51.9253,2021-08-29,20745549,11263
,Brazil,-14.235,-51.9253,2021-08-30,20758350,12801
,Brazil,-14.235,-51.9253,2021-08-31,20785196,26846
,Brazil,-14.235,-51.9253,2021-09-01,20810944,25748
,Brazil,-14.235,-51.9253,2021-09-02,20837967,27023
,Brazil,-14.235,-51.9253,2021-09-03,20861571,23604
,Brazil,-14.235,-51.9253,2021-09-04,20881896,20325
,Brazil,-14.235,-51.9253,2021-09-05,20894557,12661
,Brazil,-14.235,-51.9253,2021-09-06,20904729,10172
,Brazil,-14.235,-51.9253,2021-09-07,20918333,13604
,Brazil,-14.235,-51.9253,2021-09-08,20932515,14182
,Brazil,-14.235,-51.9253,2021-09-09,20965338,32823
,Brazil,-14.235,-51.9253,2021-09-10,20981793,16455
,Brazil,-14.235,-51.9253,2021-09-11,20995555,13762
,Brazil,-14.235,-51.9253,2021-09-12,21003416,7861
,Brazil,-14.235,-51.9253,2021-09-13,21012064,8648
,Brazil,-14.235,-51.9253,2021-09-14,21025635,13571
,Brazil,-14.235,-51.9253,2021-09-15,21038911,13276
,Brazil,-14.235,-51.9253,2021-09-16,21074358,35447
,Brazil,-14.235,-51.9253,2021-09-17,21109695,35337
,Brazil,-14.235,-51.9253,2021-09-18,21234573,124878
,Brazil,-14.235,-51.9253,2021-09-19,21243748,9175
,Brazil,-14.235,-51.9253,2021-09-20,21253033,9285
,Brazil,-14.235,-51.9253,2021-09-21,21268413,15380
,Brazil,-14.235,-51.9253,2021-09-22,21300996,32583
,Brazil,-14.235,-51.9253,2021-09-23,21325913,24917
,Brazil,-14.235,-51.9253,2021-09-24,21344578,18665
,Brazil,-14.235,-51.9253,2021-09-25,21358441,13863
,Brazil,-14.235,-51.9253,2021-09-26,21367297,8856
,Brazil,-14.235,-51.9253,2021-09-27,21376642,9345
,Brazil,-14.235,-51.9253,2021-09-28,21393526,16884
,Brazil,-14.235,-51.9253,2021-09-29,21410411,16885
,Brazil,-14.235,-51.9253,2021-09-30,21432362,21951
,Brazil,-14.235,-51.9253,2021-10-01,21450424,18062
,Brazil,-14.235,-51.9253,2021-10-02,21462810,12386
,Brazil,-14.235,-51.9253,2021-10-03,21471963,9153
,Brazil,-14.235,-51.9253,2021-10-04,21483481,11518
,Brazil,-14.235,-51.9253,2021-10-05,21505626,22145
,Brazil,-14.235,-51.9253,2021-10-06,21524172,18546
,Brazil,-14.235,-51.9253,2021-10-07,21538788,14616
,Brazil,-14.235,-51.9253,2021-10-08,21557323,18535
,Brazil,-14.235,-51.9253,2021-10-09,21572127,14804
,Brazil,-14.235,-51.9253,2021-10-10,21580539,8412
,Brazil,-14.235,-51.9253,2021-10-11,21587532,6993
,Brazil,-14.235,-51.9253,2021-10-12,21594887,7355
,Brazil,-14.235,-51.9253,2021-10-13,21603259,8372
,Brazil,-14.235,-51.9253,2021-10-14,21618491,15232
,Brazil,-14.235,-51.9253,2021-10-15,21632789,14298
,Brazil,-14.235,-51.9253,2021-10-16,21642550,9761
,Brazil,-14.235,-51.9253,2021-10-17,21648735,6185
,Brazil,-14.235,-51.9253,2021-10-18,21658054,9319
,Brazil,-14.235,-51.9253,2021-10-19,21671287,13233
,Brazil,-14.235,-51.9253,2021-10-20,21686995,15708
,Brazil,-14.235,-51.9253,2021-10-21,21703981,16986
,Brazil,-14.235,-51.9253,2021-10-22,21717379,13398
,Brazil,-14.235,-51.9253,2021-10-23,21729284,11905
,Brazil,-14.235,-51.9253,2021-10-24,21733820,4536
,Brazil,-14.235,-51.9253,2021-10-25,21741647,7827
,Brazil,-14.235,-51.9253,2021-10-26,21754992,13345
,Brazil,-14.235,-51.9253,2021-10-27,21772116,17124
,Brazil,-14.235,-51.9253,2021-10-28,21785802,13686
,Brazil,-14.235,-51.9253,2021-10-29,21798483,12681
,Brazil,-14.235,-51.9253,2021-10-30,21808495,10012
,Brazil,-14.235,-51.9253,2021-10-31,21814625,6130
,Brazil,-14.235,-51.9253,2021-11-01,21819251,4626
,Brazil,-14.235,-51.9253,2021-11-02,21825169,5918
,Brazil,-14.235,-51.9253,2021-11-03,21841479,16310
,Brazil,-14.235,-51.9253,2021-11-04,21854726,13247
,Brazil,-14.235,-51.9253,2021-11-05,21867724,12998
,Brazil,-14.235,-51.9253,2021-11-06,21878897,11173
,Brazil,-14.235,-51.9253,2021-11-07,21884558,5661
,Brazil,-14.235,-51.9253,2021-11-08,21891439,6881
,Brazil,-14.235,-51.9253,2021-11-09,21903249,11810
,Brazil,-14.235,-51.9253,2021-11-10,21918229,14980
,Brazil,-14.235,-51.9253,2021-11-11,21933767,15538
,Brazil,-14.235,-51.9253,2021-11-12,21948366,14599
,Brazil,-14.235,-51.9253,2021-11-13,21957724,9358
,Brazil,-14.235,-51.9253,2021-11-14,21962026,4302
,Brazil,-14.235,-51.9253,2021-11-15,21964769,2743
,Brazil,-14.235,-51.9253,2021-11-16,21971337,6568
,Brazil,-14.235,-51.9253,2021-11-17,21984449,13112
,Brazil,-14.235,-51.9253,2021-11-18,21995851,11402
,Brazil,-14.235,-51.9253,2021-11-19,22008224,12373
,Brazil,-14.235,-51.9253,2021-11-20,22016439,8215
,Brazil,-14.235,-51.9253,2021-11-21,22021527,5088
,Brazil,-14.235,-51.9253,2021-11-22,22025668,4141
,Brazil,-14.235,-51.9253,2021-11-23,22038108,12440
,Brazil,-14.235,-51.9253,2021-11-24,22050362,12254
,Brazil,-14.235,-51.9253,2021-11-25,22062645,12283
,Brazil,-14.235,-51.9253,2021-11-26,22073524,10879
,Brazil,-14.235,-51.9253,2021-11-27,22081833,8309
,Brazil,-14.235,-51.9253,2021-11-28,22085369,3536
,Brazil,-14.235,-51.9253,2021-11-29,22089858,4489
,Brazil,-14.235,-51.9253,2021-11-30,22100143,10285
,Brazil,-14.235,-51.9253,2021-12-01,22112425,12282
,Brazil,-14.235,-51.9253,2021-12-02,22124356,11931
,Brazil,-14.235,-51.9253,2021-12-03,22134978,10622
,Brazil,-14.235,-51.9253,2021-12-04,22142385,7407
,Brazil,-14.235,-51.9253,2021-12-05,22147078,4693
,Brazil,-14.235,-51.9253,2021-12-06,22153095,6017
,Brazil,-14.235,-51.9253,2021-12-07,22163231,10136
,Brazil,-14.235,-51.9253,2021-12-08,22173363,10132
,Brazil,-14.235,-51.9253,2021-12-09,22182116,8753
,Brazil,-14.235,-51.9253,2021-12-10,22189181,7065
,Brazil,-14.235,-51.9253,2021-12-11,22191865,2684
,Brazil,-14.235,-51.9253,2021-12-12,22193480,1615
,Brazil,-14.235,-51.9253,2021-12-13,22196250,2770
,Brazil,-14.235,-51.9253,2021-12-14,22200629,4379
,Brazil,-14.235,-51.9253,2021-12-15,22205707,5078
,Brazil,-14.235,-51.9253,2021-12-16,22209368,3661
,Brazil,-14.235,-51.9253,2021-12-17,22213731,4363
,Brazil,-14.235,-51.9253,2021-12-18,22216112,2381
,Brazil,-14.235,-51.9253,2021-12-19,22217570,1458
,Brazil,-14.235,-51.9253,2021-12-20,22220209,2639
,Brazil,-14.235,-51.9253,2021-12-21,22223943,3734
,Brazil,-14.235,-51.9253,2021-12-22,22227169,3226
,Brazil,-14.235,-51.9253,2021-12-23,22230943,3774
,Brazil,-14.235,-51.9253,2021-12-24,22234623,3680
,Brazil,-14.235,-51.9253,2021-12-25,22238297,3674
,Brazil,-14.235,-51.9253,2021-12-26,22243266,4969
,Brazil,-14.235,-51.9253,2021-12-27,22250218,6952
,Brazil,-14.235,-51.9253,2021-12-28,22259270,9052
,Brazil,-14.235,-51.9253,2021-12-29,22269031,9761
,Brazil,-14.235,-51.9253,2021-12-30,22281649,12618
,Brazil,-14.235,-51.9253,2021-12-31,22291839,10190
,Brazil,-14.235,-51.9253,2022-01-01,22295621,3782
,Brazil,-14.235,-51.9253,2022-01-02,22297427,1806
,Brazil,-14.235,-51.9253,2022-01-03,22309081,11654
,Brazil,-14.235,-51.9253,2022-01-04,22328252,19171
,Brazil,-14.235,-51.9253,2022-01-05,22351104,22852
,Brazil,-14.235,-51.9253,2022-01-06,22386930,35826
,Brazil,-14.235,-51.9253,2022-01-07,22450222,63292
,Brazil,-14.235,-51.9253,2022-01-08,22499525,49303
,Brazil,-14.235,-51.9253,2022-01-09,22529183,29658
,Brazil,-14.235,-51.9253,2022-01-10,22563104,33921
,Brazil,-14.235,-51.9253,2022-01-11,22636359,73255
,Brazil,-14.235,-51.9253,2022-01-12,22724232,87873
,Brazil,-14.235,-51.9253,2022-01-13,22822177,97945
,Brazil,-14.235,-51.9253,2022-01-14,22933289,111112
,Brazil,-14.235,-51.9253,2022-01-15,22981851,48562
,Brazil,-14.235,-51.9253,2022-01-16,23015128,33277
,Brazil,-14.235,-51.9253,2022-01-17,23089509,74381
,Brazil,-14.235,-51.9253,2022-01-18,23229851,140342
,Brazil,-14.235,-51.9253,2022-01-19,23425392,195541
,Brazil,-14.235,-51.9253,2022-01-20,23595178,169786
,Brazil,-14.235,-51.9253,2022-01-21,23766499,171321
,Brazil,-14.235,-51.9253,2022-01-22,23931609,165110
,Brazil,-14.235,-51.9253,2022-01-23,24054405,122796
,Brazil,-14.235,-51.9253,2022-01-24,24142032,87627
,Brazil,-14.235,-51.9253,2022-01-25,24342322,200290
,Brazil,-14.235,-51.9253,2022-01-26,24560093,217771
,Brazil,-14.235,-51.9253,2022-01-27,24789795,229702
,Brazil,-14.235,-51.9253,2022-01-28,25050601,260806
,Brazil,-14.235,-51.9253,2022-01-29,25256198,205597
,Brazil,-14.235,-51.9253,2022-01-30,25360647,104449
,Brazil,-14.235,-51.9253,2022-01-31,25463530,102883
,Brazil,-14.235,-51.9253,2022-02-01,25634781,171251
,Brazil,-14.235,-51.9253,2022-02-02,25820745,185964
,Brazil,-14.235,-51.9253,2022-02-03,26107894,287149
,Brazil,-14.235,-51.9253,2022-02-04,26326454,218560
,Brazil,-14.235,-51.9253,2022-02-05,26484546,158092
,Brazil,-14.235,-51.9253,2022-02-06,26546399,61853
,Brazil,-14.235,-51.9253,2022-02-07,26616014,69615
,Brazil,-14.235,-51.9253,2022-02-08,26793497,177483
,Brazil,-14.235,-51.9253,2022-02-09,26972914,179417
,Brazil,-14.235,-51.9253,2022-02-10,27135550,162636
,Brazil,-14.235,-51.9253,2022-02-11,27299336,163786
,Brazil,-14.235,-51.9253,2022-02-12,27434286,134950
,Brazil,-14.235,-51.9253,2022-02-13,27492904,58618
,Brazil,-14.235,-51.9253,2022-02-14,27552267,59363
,Brazil,-14.235,-51.9253,2022-02-15,27677468,125201
,Brazil,-14.235,-51.9253,2022-02-16,27819996,142528
,Brazil,-14.235,-51.9253,2022-02-17,27940119,120123
,Brazil,-14.235,-51.9253,2022-02-18,28072238,132119
,Brazil,-14.235,-51.9253,2022-02-19,28177367,105129
,Brazil,-14.235,-51.9253,2022-02-20,28218180,40813
,Brazil,-14.235,-51.9253,2022-02-21,28258458,40278
,Brazil,-14.235,-51.9253,2022-02-22,28361951,103493
,Brazil,-14.235,-51.9253,2022-02-23,28493336,131385
,Brazil,-14.235,-51.9253,2022-02-24,28589235,95899
,Brazil,-14.235,-51.9253,2022-02-25,28679671,90436
,Brazil,-14.235,-51.9253,2022-02-26,28749552,69881
,Brazil,-14.235,-51.9253,2022-02-27,28776794,27242
,Brazil,-14.235,-51.9253,2022-02-28,28796571,19777
,Brazil,-14.235,-51.9253,2022-03-01,28818850,22279
,Brazil,-14.235,-51.9253,2022-03-02,28846495,27645
,Brazil,-14.235,-51.9253,2022-03-03,28906672,60177
,Brazil,-14.235,-51.9253,2022-03-04,28978052,71380
,Brazil,-14.235,-51.9253,2022-03-05,29040800,62748
,Brazil,-14.235,-51.9253,2022-03-06,29056525,15725
,Brazil,-14.235,-51.9253,2022-03-07,29077831,21306
,Brazil,-14.235,-51.9253,2022-03-08,29152318,74487
,Brazil,-14.235,-51.9253,2022-03-09,29198101,45783
,Brazil,-14.235,-51.9253,2022-03-10,29259206,61105
,Brazil,-14.235,-51.9253,2022-03-11,29313228,54022
,Brazil,-14.235,-51.9253,2022-03-12,29361024,47796
,Brazil,-14.235,-51.9253,2022-03-13,29374833,13809
,Brazil,-14.235,-51.9253,2022-03-14,29391345,16512
,Brazil,-14.235,-51.9253,2022-03-15,29441039,49694
,Brazil,-14.235,-51.9253,2022-03-16,29488777,47738
,Brazil,-14.235,-51.9253,2022-03-17,29532810,44033
,Brazil,-14.235,-51.9253,2022-03-18,29584800,51990
,Brazil,-14.235,-51.9253,2022-03-19,29624435,39635
,Brazil,-14.235,-51.9253,2022-03-20,29637814,13379
,Brazil,-14.235,-51.9253,2022-03-21,29650082,12268
,Brazil,-14.235,-51.9253,2022-03-22,29691641,41559
,Brazil,-14.235,-51.9253,2022-03-23,29738362,46721
,Brazil,-14.235,-51.9253,2022-03-24,29775568,37206
,Brazil,-14.235,-51.9253,2022-03-25,29809769,34201
,Brazil,-14.235,-51.9253,2022-03-26,29839103,29334
,Brazil,-14.235,-51.9253,2022-03-27,29849740,10637
,Brazil,-14.235,-51.9253,2022-03-28,29857641,7901
,Brazil,-14.235,-51.9253,2022-03-29,29887191,29550
,Brazil,-14.235,-51.9253,2022-03-30,29920604,33413
,Brazil,-14.235,-51.9253,2022-03-31,29951670,31066
,Brazil,-14.235,-51.9253,2022-04-01,29978513,26843
,Brazil,-14.235,-51.9253,2022-04-02,29995575,17062
,Brazil,-14.235,-51.9253,2022-04-03,30002785,7210
,Brazil,-14.235,-51.9253,2022-04-04,30015357,12572
,Brazil,-14.235,-51.9253,2022-04-05,30042272,26915
,Brazil,-14.235,-51.9253,2022-04-06,30069094,26822
,Brazil,-14.235,-51.9253,2022-04-07,30095328,26234
,Brazil,-14.235,-51.9253,2022-04-08,30125540,30212
,Brazil,-14.235,-51.9253,2022-04-09,30146769,21229
,Brazil,-14.235,-51.9253,2022-04-10,30153979,7210
,Brazil,-14.235,-51.9253,2022-04-11,30161909,7930
,Brazil,-14.235,-51.9253,2022-04-12,30184286,22377
,Brazil,-14.235,-51.9253,2022-04-13,30210934,26648
,Brazil,-14.235,-51.9253,2022-04-14,30234024,23090
,Brazil,-14.235,-51.9253,2022-04-15,30247302,13278
,Brazil,-14.235,-51.9253,2022-04-16,30250077,2775
,Brazil,-14.235,-51.9253,2022-04-17,30252618,2541
,Brazil,-14.235,-51.9253,2022-04-18,30261088,8470
,Brazil,-14.235,-51.9253,2022-04-19,30275219,14131
,Brazil,-14.235,-51.9253,2022-04-20,30311969,36750
,Brazil,-14.235,-51.9253,2022-04-21,30330629,18660
,Brazil,-14.235,-51.9253,2022-04-22,30338697,8068
,Brazil,-14.235,-51.9253,2022-04-23,30345808,7111
,Brazil,-14.235,-51.9253,2022-04-24,30349463,3655
,Brazil,-14.235,-51.9253,2022-04-25,30355919,6456
,Brazil,-14.235,-51.9253,2022-04-26,30378061,22142
,Brazil,-14.235,-51.9253,2022-04-27,30399004,20943
,Brazil,-14.235,-51.9253,2022-04-28,30418920,19916
,Brazil,-14.235,-51.9253,2022-04-29,30433042,14122
,Brazil,-14.235,-51.9253,2022-04-30,30448236,15194
,Brazil,-14.235,-51.9253,2022-05-01,30454499,6263
,Brazil,-14.235,-51.9253,2022-05-02,30460997,6498
,Brazil,-14.235,-51.9253,2022-05-03,30482429,21432
,Brazil,-14.235,-51.9253,2022-05-04,30502501,20072
,Brazil,-14.235,-51.9253,2022-05-05,30524183,21682
,Brazil,-14.235,-51.9253,2022-05-06,30543908,19725
,Brazil,-14.235,-51.9253,2022-05-07,30558530,14622
,Brazil,-14.235,-51.9253,2022-05-08,30564536,6006
,Brazil,-14.235,-51.9253,2022-05-09,30574245,9709
,Brazil,-14.235,-51.9253,2022-05-10,30594388,20143
,Brazil,-14.235,-51.9253,2022-05-11,30617786,23398
,Brazil,-14.235,-51.9253,2022-05-12,30639130,21344
,Brazil,-14.235,-51.9253,2022-05-13,30664739,25609
,Brazil,-14.235,-51.9253,2022-05-14,30682094,17355
,Brazil,-14.235,-51.9253,2022-05-15,30688390,6296
,Brazil,-14.235,-51.9253,2022-05-16,30701900,13510
,Brazil,-14.235,-51.9253,2022-05-17,30701900,0
,Brazil,-14.235,-51.9253,2022-05-18,30701900,0
,Brazil,-14.235,-51.9253,2022-05-19,30701900,0
,Brazil,-14.235,-51.9253,2022-05-20,30762413,60513
,Brazil,-14.235,-51.9253,2022-05-21,30762413,0
,Brazil,-14.235,-51.9253,2022-05-22,30791220,28807
,Brazil,-14.235,-51.9253,2022-05-23,30803995,12775
,Brazil,-14.235,-51.9253,2022-05-24,30836815,32820
,Brazil,-14.235,-51.9253,2022-05-25,30851191,14376
,Brazil,-14.235,-51.9253,2022-05-26,30880512,29321
,Brazil,-14.235,-51.9253,2022-05-27,30921145,40633
,Brazil,-14.235,-51.9253,2022-05-28,30945384,24239
,Brazil,-14.235,-51.9253,2022-05-29,30953579,8195
,Brazil,-14.235,-51.9253,2022-05-30,30977661,24082
,Brazil,-14.235,-51.9253,2022-05-31,31019038,41377
,Brazil,-14.235,-51.9253,2022-06-01,31060017,40979
,Brazil,-14.235,-51.9253,2022-06-02,31101290,41273
,Brazil,-14.235,-51.9253,2022-06-03,31137479,36189
,Brazil,-14.235,-51.9253,2022-06-04,31137479,0
,Brazil,-14.235,-51.9253,2022-06-05,31137479,0
,Brazil,-14.235,-51.9253,2022-06-06,31195118,57639
,Brazil,-14.235,-51.9253,2022-06-07,31266163,71045
,Brazil,-14.235,-51.9253,2022-06-08,31315777,49614
,Brazil,-14.235,-51.9253,2022-06-09,31360850,45073
,Brazil,-14.235,-51.9253,2022-06-10,31417341,56491
,Brazil,-14.235,-51.9253,2022-06-11,31445137,27796
,Brazil,-14.235,-51.9253,2022-06-12,31456865,11728
,Brazil,-14.235,-51.9253,2022-06-13,31497038,40173
,Brazil,-14.235,-51.9253,2022-06-14,31541479,44441
,Brazil,-14.235,-51.9253,2022-06-15,31611769,70290
,Brazil,-14.235,-51.9253,2022-06-16,31611769,0
,Brazil,-14.235,-51.9253,2022-06-17,31611769,0
,Brazil,-14.235,-51.9253,2022-06-18,31611769,0
,Brazil,-14.235,-51.9253,2022-06-19,31611769,0
,Brazil,-14.235,-51.9253,2022-06-20,31754465,142696
,Brazil,-14.235,-51.9253,2022-06-21,31818827,64362
,Brazil,-14.235,-51.9253,2022-06-22,31890733,71906
,Brazil,-14.235,-51.9253,2022-06-23,31962782,72049
,Brazil,-14.235,-51.9253,2022-06-24,32023166,60384
,Brazil,-14.235,-51.9253,2022-06-25,32023166,0
,Brazil,-14.235,-51.9253,2022-06-26,32023166,0
,Brazil,-14.235,-51.9253,2022-06-27,32130316,107150
,Brazil,-14.235,-51.9253,2022-06-28,32206954,76638
,Brazil,-14.235,-51.9253,2022-06-29,32206954,0
,Brazil,-14.235,-51.9253,2022-06-30,32358018,151064
,Brazil,-14.235,-51.9253,2022-07-01,32434063,76045
,Brazil,-14.235,-51.9253,2022-07-02,32471847,37784
,Brazil,-14.235,-51.9253,2022-07-03,32490422,18575
,Brazil,-14.235,-51.9253,2022-07-04,32535923,45501
,Brazil,-14.235,-51.9253,2022-07-05,32610514,74591
,Brazil,-14.235,-51.9253,2022-07-06,32687680,77166
,Brazil,-14.235,-51.9253,2022-07-07,32759730,72050
,Brazil,-14.235,-51.9253,2022-07-08,32830844,71114
,Brazil,-14.235,-51.9253,2022-07-09,32874501,43657
,Brazil,-14.235,-51.9253,2022-07-10,32896464,21963
,Brazil,-14.235,-51.9253,2022-07-11,32940507,44043
,Brazil,-14.235,-51.9253,2022-07-12,33004555,64048
,Brazil,-14.235,-51.9253,2022-07-13,33076779,72224
,Brazil,-14.235,-51.9253,2022-07-14,33142158,65379
,Brazil,-14.235,-51.9253,2022-07-15,33250117,107959
